p,corr_YZ,corr_YU,perturb_level_YU,perturb_level_YZ,train_n,test_n,van_w_f,van_w_g,strat_w_f,strat_w_g,van_train_loss,van_test_loss,van_test_acc,strat_train_loss,strat_test_loss,strat_test_acc
1.0,-0.7267645810228549,-0.6408164867888326,-3,-3,2500,500,"[0.6793321839179001, 0.29468851313264205, -0.5556046353092751, -2.3288368972110183]","[0.0, 0.0, 0.0]","[-5.894541696343716, -1.1386635508113012, -0.8975148453558015, 0.3779266328450187]","[-4.653726007380771, 2.2832815492278264, 1.5140622958021988]",0.3620341892379586,0.3968904571627771,0.878,4.403095587874519,4.042144753203058,0.41
1.0,-0.7238613995894232,-0.4578309934766416,-2,-3,2500,500,"[0.7388658439561124, 0.3093666872407311, -0.5878700694066988, -2.3614528880805437]","[0.0, 0.0, 0.0]","[-5.274049122312068, -2.02834753323624, -0.6271108946036668, 0.47422602273418846]","[-3.6525883864487776, 1.9342992398622179, 2.734976970612771]",0.3585092841114643,0.375278273954334,0.88,4.233650965143917,3.7968895690332682,0.386
1.0,-0.7195066274392754,-0.17893300748456803,-1,-3,2500,500,"[0.8146702817485033, 0.31456098922726466, -0.5565404989130088, -2.3289739116631427]","[0.0, 0.0, 0.0]","[-6.352220328049307, -5.692851095339302, 0.1859921456261029, 1.0762754609950336]","[-3.4741699563482777, -2.13886206863376, 7.183098041974566]",0.3586482694443832,0.38775024271070097,0.878,5.5209171846050955,4.807257725311232,0.54
1.0,-0.7129744692140539,0.2498071878970114,0,-3,2500,500,"[0.9190049902841239, 0.3370381018518977, -0.48333980676985283, -2.2163490798673027]","[0.0, 0.0, 0.0]","[-3.3942867075209477, -3.6969023519354747, -2.6363959852304526, 1.2374928913710885]","[-0.564189887663989, -3.754681386361678, 4.821630611041243]",0.3552827923959865,0.3832790874186541,0.89,3.010519948146728,2.840870513162497,0.686
1.0,-0.7093176516332385,0.4955311352458459,1,-3,2500,500,"[0.9706133503730782, 0.3894448214311948, -0.40278883066349724, -2.110130129971938]","[0.0, 0.0, 0.0]","[-2.275899109184815, -2.6155520449270093, -2.7578946957919452, 1.200960324259978]","[0.3849547733194276, -3.1868066514066253, 4.104601031922408]",0.35369532560662376,0.3798781369652565,0.89,1.877207449074329,1.7349500569488887,0.774
1.0,-0.7068797732460281,0.661719132291616,2,-3,2500,500,"[1.0620814546956765, 0.43296303284198645, -0.4154842493248311, -2.107610915810445]","[0.0, 0.0, 0.0]","[-1.702003651635558, -1.68029662801275, -2.565214916420273, 1.1260560513004942]","[0.7418362524817292, -2.4828530620379663, 3.7193531091324656]",0.34613693375399956,0.3756311053387881,0.894,1.080882389440797,1.0553994154100834,0.838
1.0,-0.7052545209878878,0.773592691760842,3,-3,2500,500,"[1.071019857441878, 0.43628546140361846, -0.34041448397983926, -2.015120486516331]","[0.0, 0.0, 0.0]","[-1.0072030836833452, -0.7957840666327226, -2.370783538557763, 1.0210811524084826]","[1.1941583193970462, -1.7768435006379302, 3.302850721767036]",0.3499540910977054,0.37206624193387994,0.888,0.5707364280871483,0.6605781960877997,0.876
1.0,-0.5901468715342824,-0.6364527105107198,-3,-2,2500,500,"[0.6001319950571277, 0.2818496745615358, -0.5166237311776823, -1.8535175648641713]","[0.0, 0.0, 0.0]","[-6.353329099848003, -1.7880003109789264, -0.5073913200191713, 0.3953208699407472]","[-5.010170141015104, 2.205732394775152, 2.2894925687591865]",0.4543400327529247,0.5070875440657702,0.844,4.924673111887407,4.5655552707265725,0.404
1.0,-0.5857920993841347,-0.45199979994507383,-2,-2,2500,500,"[0.6607783397091103, 0.2857976258955328, -0.5144707188482482, -1.8593052239733527]","[0.0, 0.0, 0.0]","[-5.957133726272969, -2.9348456554479596, -0.13295620454327128, 0.5728982366359094]","[-4.238097763931429, 1.2435499122474596, 4.065327134279325]",0.4518875497297333,0.5119810627146284,0.846,5.016599785828361,4.489376404646709,0.412
1.0,-0.579259941158913,-0.17183116091993111,-1,-2,2500,500,"[0.7375868255614911, 0.2972662226771833, -0.4657481930995158, -1.8074016601520515]","[0.0, 0.0, 0.0]","[-7.166284438416222, -6.580692247364376, -1.2300851215710242, 1.1406052596389735]","[-4.818199993687712, -5.15827145717862, 6.839663861193129]",0.4519270232744744,0.512431302102206,0.846,6.808620385052671,6.146558470948915,0.56
1.0,-0.5694617038210809,0.25662696845473243,0,-2,2500,500,"[0.8551202308122308, 0.3053539078121408, -0.38687537068638, -1.691385636265527]","[0.0, 0.0, 0.0]","[-2.9737055135553057, -2.6196070314789486, -3.297730751898777, 1.1175717251264328]","[-0.8421557036001341, -3.6893808818219362, 4.194402529860111]",0.4479723805147785,0.4917107359971847,0.84,2.7612468948572815,2.7021636006468115,0.696
1.0,-0.5639764774498577,0.5009914079023257,1,-2,2500,500,"[0.9410637118934946, 0.3499732330035647, -0.34702933212084963, -1.6112065197479437]","[0.0, 0.0, 0.0]","[-1.8717895894980192, -2.0341762585727197, -3.293671886691015, 1.1051215122826534]","[0.1942424066047841, -3.272156912991254, 3.795662359953406]",0.44253775876046636,0.48898165275818556,0.836,1.785918312497592,1.6308373777269003,0.786
1.0,-0.5603196598690421,0.665773691158521,2,-2,2500,500,"[1.0213249367355417, 0.42400010585809966, -0.3414561920615634, -1.5988325249940605]","[0.0, 0.0, 0.0]","[-1.3099543666365177, -1.2578234338659904, -3.0343163183193225, 1.065258666348392]","[0.6548272650333389, -2.554564527082611, 3.5960561359695955]",0.43310292359641717,0.4933218544195926,0.838,1.0630769662617183,1.0691299603288744,0.834
1.0,-0.5578817814818319,0.7764824109563723,3,-2,2500,500,"[1.0533089597781158, 0.4314825261227356, -0.31877044723140036, -1.5639310009808685]","[0.0, 0.0, 0.0]","[-0.7219257380506505, -0.530259595389008, -2.7203176500861463, 0.9947132339943331]","[1.1212807491903778, -1.8486798453674476, 3.3358606625647336]",0.43399762499566924,0.4884499296247757,0.846,0.5673753984817258,0.6997595676705036,0.866
1.0,-0.3852203073014235,-0.6299070460935505,-3,-1,2500,500,"[0.44117809156069604, 0.21983594087188157, -0.33654911179995817, -1.177878706439389]","[0.0, 0.0, 0.0]","[-9.432944235866431, -5.957615258619359, 1.6642197354403625, 0.733957594664229]","[-7.695967470165543, -0.760040594263554, 7.583677229975156]",0.5650948990262642,0.6046743331966858,0.782,9.331544639942326,8.70692087548272,0.426
1.0,-0.3786881490762021,-0.4432530096477222,-2,-1,2500,500,"[0.486042112247211, 0.2085874671863687, -0.29463342283177596, -1.1242796606165992]","[0.0, 0.0, 0.0]","[-10.044251798927839, -7.9812134782026485, -1.3659116414341437, 0.9781567455663405]","[-8.702539864761826, -6.575451455436531, 6.77702554358367]",0.5680370369123889,0.5958345850238468,0.79,10.716747643193548,9.923947802773164,0.452
1.0,-0.3688899117383697,-0.16117839107297552,-1,-1,2500,500,"[0.5554506708237641, 0.19569816793104272, -0.24676542663343143, -1.0582973392700454]","[0.0, 0.0, 0.0]","[-5.466998363858175, -4.253444870069269, -3.9576407861598, 0.9959919267577424]","[-4.2981638894885155, -5.420045409667509, 4.327540456326476]",0.5712751341638661,0.5923824624681525,0.778,5.8095887205209396,5.398055680430875,0.548
1.0,-0.3541925557316214,0.2668566392913141,0,-1,2500,500,"[0.6998743327032259, 0.2149793884803658, -0.22997821144258965, -0.9766155172307911]","[0.0, 0.0, 0.0]","[-2.342262692337093, -1.9126556188971329, -3.895601083825901, 0.9928060891133084]","[-1.1035961856549332, -3.7321606386181143, 3.753436742145004]",0.5636511863074989,0.5889673169895052,0.776,2.7025416871464616,2.6151728184230016,0.7
1.0,-0.3459647161747865,0.509181816887045,1,-1,2500,500,"[0.8039949060099478, 0.25119578326801617, -0.20727047498733736, -0.9251640005771912]","[0.0, 0.0, 0.0]","[-1.3350745075388346, -1.3802018328562045, -3.804116698822265, 1.0236064887972274]","[0.04597572561909702, -3.433234833671623, 3.526434886778947]",0.5524356774619895,0.5838869757931568,0.784,1.6752122078784901,1.6240487087438142,0.794
1.0,-0.3404794898035631,0.671855529458879,2,-1,2500,500,"[0.8820415457463285, 0.3403088877023963, -0.1846516054924795, -0.9054258877609805]","[0.0, 0.0, 0.0]","[-0.8635163723738325, -0.7982778232565124, -3.4396602737989945, 0.9874096842143028]","[0.5316689681780926, -2.730980406135508, 3.470398156833486]",0.539867203134846,0.579734096395604,0.772,1.0669045547136655,0.9531138694341196,0.848
1.0,-0.33682267222274764,0.7808169897496677,3,-1,2500,500,"[0.9613318703842663, 0.39255617944659293, -0.19709089369225508, -0.912613639877981]","[0.0, 0.0, 0.0]","[-0.27048395227590705, -0.085517998335231, -3.0609528760990266, 0.9451644064835781]","[1.1046383511049453, -1.8939529480551183, 3.348810193037157]",0.5284174225070941,0.5797268864089749,0.748,0.5725503496475615,0.6072936482591165,0.88
1.0,-0.0778304609521353,-0.6200885494677966,-3,0,2500,500,"[0.3400606114717991, 0.16392874439764343, -0.19808638881821505, -0.40418687822783417]","[0.0, 0.0, 0.0]","[-11.080653831244692, -6.2817295315508055, -5.832083101780173, 0.8928080482671719]","[-11.341642469835419, -8.131757354210029, 2.390473992889457]",0.6509215683023738,0.689253867834959,0.734,12.485394348022107,11.908481262001558,0.404
1.0,-0.06803222361430307,-0.4301328242016949,-2,0,2500,500,"[0.40180633700495144, 0.15177231273041286, -0.17895836987912966, -0.3782388557140797]","[0.0, 0.0, 0.0]","[-7.331678095305325, -3.8569050456861214, -5.409995327595639, 0.8612863783974761]","[-7.465938821332189, -6.283602756225264, 2.667767238401935]",0.6498466707904826,0.6835978332530112,0.68,8.5212821829398,8.156284605418644,0.434
1.0,-0.05333486760755454,-0.14519923630254233,-1,0,2500,500,"[0.4890829785628044, 0.14260589031691848, -0.16112582256011598, -0.3377063886214565]","[0.0, 0.0, 0.0]","[-4.012651363621304, -2.339467752931567, -4.857049022711354, 0.8672446807695084]","[-3.9448432192573764, -4.890498512303242, 3.1506827965571826]",0.6453202766125119,0.6848081123592411,0.604,5.299593628777834,5.250871535580837,0.512
1.0,-0.03128883359743195,0.2822011455461865,0,0,2500,500,"[0.6435305724975332, 0.17869024056997992, -0.18095813808941186, -0.31940038254843356]","[0.0, 0.0, 0.0]","[-1.8047860640263658, -0.6855378293235845, -4.015651926708539, 0.8616940914308882]","[-1.3825068502305724, -3.2429941563285487, 3.413677706245495]",0.6266194659681606,0.6670235457434237,0.614,2.5014151722253324,2.592283572588243,0.656
1.0,-0.018947074262179592,0.5214674303641242,1,0,2500,500,"[0.740375554426581, 0.20662246365232664, -0.15347752724919728, -0.24330781437449317]","[0.0, 0.0, 0.0]","[-0.4401423491807459, -0.7570325457523077, -4.182993862489366, 0.9015863849019365]","[0.1897691419935883, -3.3403363926491023, 3.4256366032704264]",0.6154698185762882,0.6546859898501984,0.628,1.6808082486880085,1.8141807080629022,0.744
1.0,-0.010719234705344693,0.6809782869094161,2,0,2500,500,"[0.8132147228541354, 0.24555644465252074, -0.13535615271515253, -0.19110957719892058]","[0.0, 0.0, 0.0]","[0.4066365381998611, -0.6999189007637701, -4.159248540257969, 0.9015414121481936]","[1.1669420350001765, -3.173255427237269, 3.3961648515665557]",0.6051337606777228,0.6394785801620342,0.65,1.1387039366361413,1.1729671747567811,0.82
1.0,-0.005234008334121409,0.7873188579396108,3,0,2500,500,"[0.8705381363060627, 0.28185661808848556, -0.140851260642034, -0.19008689271035817]","[0.0, 0.0, 0.0]","[0.6972261634109813, -0.06449835993925657, -3.830666597223872, 0.898145950844704]","[1.5090907828817095, -2.409739377590415, 3.480079936889775]",0.5961799657612684,0.6374844811003617,0.664,0.7059684349307365,0.7052009835321512,0.872
1.0,0.28144635936524315,-0.6086127044134048,-3,1,2500,500,"[0.24183725617109408, 0.13496918278474895, -0.10323639305413794, 0.46852100720306855]","[0.0, 0.0, 0.0]","[-6.173703632191067, -1.8115928049446088, -5.269913517969908, 0.6502962379377395]","[-7.08006129187155, -4.620066049479222, 2.1497182015700576]",0.6263521262433094,0.6286323715236883,0.602,8.348864153679749,8.21050024453634,0.366
1.0,0.2879785175904647,-0.4150971317762591,-2,1,2500,500,"[0.3146588896098095, 0.13046802672342725, -0.09058499331046865, 0.4838953522097513]","[0.0, 0.0, 0.0]","[-5.200956159388203, -1.6348211167336784, -5.1780954182269925, 0.6872185937506093]","[-5.963384372912732, -4.507628819583267, 2.5159471130097373]",0.6218584799292491,0.6267561670679803,0.592,7.261654440624014,7.103760429174052,0.414
1.0,0.2977767549282969,-0.12741955867560997,-1,1,2500,500,"[0.4041216487331776, 0.1309699484943454, -0.08717327363861517, 0.5020260486823127]","[0.0, 0.0, 0.0]","[-3.2213096547303883, -0.7766933470633217, -4.6344186771398075, 0.7181091123598524]","[-3.733021856385095, -3.7897083419589754, 2.9785985347721886]",0.6134107206301215,0.6204432770785047,0.606,5.052805311060541,4.876433543976649,0.492
1.0,0.3124741109350454,0.29853688989037797,0,1,2500,500,"[0.55627976542725, 0.16101096904637785, -0.07133466948997116, 0.5517889256317532]","[0.0, 0.0, 0.0]","[-0.42969041066328045, -1.3056414075519036, -4.8563337686814325, 0.7812310160431006]","[-0.6090326555339766, -4.33417868481154, 3.155317599023264]",0.5946070814027232,0.5947658947175821,0.61,3.195914419559182,2.957460495623918,0.68
1.0,0.3207019504918803,0.5342275879250135,1,1,2500,500,"[0.6465671461021522, 0.17905239034368495, -0.06743014007504108, 0.601094072461218]","[0.0, 0.0, 0.0]","[0.5861434081058413, -0.5811304861559736, -4.588024790517727, 0.8036288124775268]","[0.5903190658814963, -3.688855409450815, 3.367354670505078]",0.5801459533928726,0.5785461693360806,0.642,2.076604409607073,1.7927022435126283,0.796
1.0,0.3261871768631036,0.6902987414783098,2,1,2500,500,"[0.7208296284616623, 0.2291362539692316, -0.0671505224551051, 0.6063792113670464]","[0.0, 0.0, 0.0]","[2.4472494703962986, -0.7368163577127502, -4.833509346509412, 0.8575259502010353]","[2.550085913601357, -4.124640576608403, 3.2290458005902263]",0.5672936406854407,0.5720664733521366,0.676,1.4422677667392658,1.4658323967603615,0.816
1.0,0.32984399444391915,0.7938891459038097,3,1,2500,500,"[0.7815089790299173, 0.21593506511048152, -0.07916512150344554, 0.630591947381485]","[0.0, 0.0, 0.0]","[3.8616514384148353, -0.35813164824339316, -4.743252533274526, 0.8721526034351227]","[4.0515999407020775, -3.652561063943997, 3.412154344132423]",0.5607711298710174,0.5750468585079861,0.652,0.9929629866274016,0.7997782596411217,0.828
1.0,0.5209642395768288,-0.6009621410438102,-3,2,2500,500,"[0.2312528106902039, 0.12186024289288125, -0.06378581888233899, 1.0769607697664754]","[0.0, 0.0, 0.0]","[-4.982684220317752, -0.7684230776316667, -4.6227347533471965, 0.5693094427381369]","[-6.0082552958088655, -3.507801641305003, 2.4713365809979617]",0.5309687422328038,0.5382114588555053,0.76,7.622692734010459,7.379991701254767,0.352
1.0,0.5253190117269765,-0.4050733368259687,-2,2,2500,500,"[0.28029353803672963, 0.11259193999453972, -0.06263887358151736, 1.0818446495114356]","[0.0, 0.0, 0.0]","[-4.183921112767315, -0.5458207731405742, -4.635047232135799, 0.6102561893146862]","[-5.11746681701665, -3.4419966682116425, 2.768956570570209]",0.5279059804696916,0.5351075744410527,0.76,6.586529343686518,6.333159407428958,0.396
1.0,0.5318511699521979,-0.11556644025765511,-1,2,2500,500,"[0.38169234973701255, 0.10943571322381349, -0.06459808840218144, 1.0757932931613874]","[0.0, 0.0, 0.0]","[-2.959197787205553, -0.18774409310142604, -4.411897444738092, 0.669021405868717]","[-3.655319160535756, -3.1149402736951193, 3.120585997905711]",0.5220966739926691,0.525452264427138,0.762,5.045461328663851,4.6828736304408904,0.492
1.0,0.5416494072900304,0.3094273861198389,0,2,2500,500,"[0.5182682080119556, 0.128029797836591, -0.05582869314754423, 1.1120318689047388]","[0.0, 0.0, 0.0]","[-0.6499045795808427, -0.14416679506544594, -4.380055564595242, 0.7166746169547409]","[-1.020082530193386, -3.213943197855044, 3.39067666005273]",0.507131107982344,0.5065873315444428,0.766,3.04599257530941,2.776696726232227,0.688
1.0,0.5471346336612537,0.5427343596322729,1,2,2500,500,"[0.6161055618673157, 0.17042917183641404, -0.05478321167723387, 1.138774629256967]","[0.0, 0.0, 0.0]","[-0.5084240235991844, 0.32239225793445736, -1.9856473223276265, 0.39262344786559933]","[-0.6446743587657623, -1.2765544584142117, 1.889471527236533]",0.49275795975133907,0.4963228615819583,0.76,1.0564780813967989,0.9555014081703742,0.786
1.0,0.5507914512420691,0.6965123778575724,2,2,2500,500,"[0.6804913780451597, 0.21541482051070177, -0.05249926373689251, 1.1504770133687885]","[0.0, 0.0, 0.0]","[1.6353701377251846, -2.345663500773314, 3.6461977544523334, -0.7889475812827836]","[1.7515904779040525, 0.8879001397870103, -4.025256453804932]",0.48217539346415433,0.4853618271938151,0.756,1.2601832225696918,1.3098457352281698,0.808
1.0,0.5532293296292795,0.7982693378799424,3,2,2500,500,"[0.719877390248673, 0.2368079375763513, -0.054601624827673535, 1.1504255091296776]","[0.0, 0.0, 0.0]","[3.2392082093746946, -2.0615516012187056, 3.8685400893008737, -0.8350975872551502]","[3.26139247168853, 1.2651161958870063, -4.057036149602292]",0.4771125228497175,0.47380990897069186,0.75,0.8717584167519568,1.1143174441238053,0.782
1.0,0.6806428263845525,-0.5958617654640805,-3,3,2500,500,"[0.17520342276656506, 0.14954661634493083, -0.04606969932227835, 1.5808028454016472]","[0.0, 0.0, 0.0]","[-4.550334670654057, -0.2116524495892338, -4.319487522999455, 0.5212211613754312]","[-5.656164840462574, -2.941886651554766, 2.672076372758433]",0.42765319178157263,0.4261744477991443,0.846,7.497071540708586,7.124808429891359,0.332
1.0,0.6835460078179844,-0.3983908068591083,-2,3,2500,500,"[0.22363561391026376, 0.1509780408979368, -0.037012383094105684, 1.610492235629333]","[0.0, 0.0, 0.0]","[-4.062505146681304, 0.13655427622753935, -4.46336773188939, 0.5731500104078613]","[-5.122229599385356, -2.8809373895748918, 3.0077604952931543]",0.4201472440044774,0.4259269789982304,0.846,6.771435926533066,6.393933908033613,0.382
1.0,0.6879007799681319,-0.10766436131235183,-1,3,2500,500,"[0.3470331405737179, 0.13825729346682228, -0.025645613662756063, 1.6371591307127351]","[0.0, 0.0, 0.0]","[-2.833660071018873, 0.05463177637354355, -4.59217983807196, 0.6470830997638659]","[-3.704144885388977, -3.045758898864352, 3.3524878785839505]",0.4111419805411707,0.42161272441840664,0.846,5.533102566846893,5.098094895371328,0.486
1.0,0.6944329381933535,0.31668771693947956,0,3,2500,500,"[0.4818637679990603, 0.125972300866561, -0.028085327597565667, 1.6632513425723283]","[0.0, 0.0, 0.0]","[-1.2918006957470003, 0.08762875784177693, -1.9620806079954427, 0.35418291658807155]","[-1.5723806311432804, -1.4131181552327219, 1.656885571712957]",0.39997801863625015,0.416571719021748,0.846,1.7128925100252477,1.497125235142897,0.656
1.0,0.698089755774169,0.5484055407704458,1,3,2500,500,"[0.5598504908673679, 0.12134128860588904, -0.03603174381861211, 1.6923932077838262]","[0.0, 0.0, 0.0]","[1.6011976138433286, -3.5801876536917137, 3.4064802225212514, -0.78259890910791]","[2.009068674599114, -0.13571133972967098, -4.644105815155924]",0.3907883919953983,0.40656677269550956,0.848,2.0586647582743027,1.8640770634606574,0.766
1.0,0.7005276341613793,0.700654802110414,2,3,2500,500,"[0.6402417515620141, 0.1585478764015125, -0.015107541077950136, 1.7249924622965156]","[0.0, 0.0, 0.0]","[0.34461438635521685, -1.585051874666251, 3.564064324618588, -0.6478690857483601]","[0.6182846124072037, 1.4404934800430587, -3.4865264222404013]",0.3833342933978327,0.3917267213163784,0.854,1.1798079428261028,1.1639197779219759,0.826
1.0,0.7021528864195196,0.8011894658640305,3,3,2500,500,"[0.6966843054391781, 0.12595238266772515, -0.03644103693749009, 1.7617703868745118]","[0.0, 0.0, 0.0]","[0.7208579959607505, -1.6281903792806314, 3.4300426317485355, -0.6536577254053214]","[0.9492742096028628, 1.337987007605066, -3.4198810116774427]",0.3767261615493614,0.381995290683004,0.856,0.8364314498398787,0.7375107599539898,0.862
